Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Tipo,Puntaje
,,2024-11-10 20:12:48+00:00,informe del accidente de tránsito sector autopistaruta klm dirección santiago jurisdicción melipilla se trato de caida de contenedor desde camión sin personas lesionadas chileaccidente redprevsai,3,2,0,0,problema vial,-1.463421616703272
,,2024-11-10 19:41:50+00:00,actualización continúa accidente en el kilómetro sector puangue con dirección a santiago pista rápida restringida con velocidad reducida conduzca con precaución zona de curva ttisantiago radiocarab dppmelipilla mopchile biobio cooperativa,0,0,1,0,problema vial,-0.7097738459706306
,,2024-11-10 19:40:40+00:00,santiago y m jesús esperan a esta semana para hacer justicia por la muerte de su hijo en el trabajo la rioja tiene el mayor índice de siniestralidad laboral y las familias se enfrentan a una sucesión de trabas en el proceso judicial,3,0,0,0,no se relaciona,0.1933417171239853
,,2024-11-10 19:30:00+00:00,tres jóvenes de la población de santiago yosondúa perteneciente a tlaxiaco oaxaca perdieron la vida en forma trágica cuando se desplazaban a bordo de una motocicleta en la carretera local a chalcatongo de hidalgo tlaxiaco,1,1,0,0,problema vial,-0.4739982634782791
,,2024-11-10 18:50:27+00:00,fdo biobio chileaccidente louisvasquez pablmanzanares increíble como el humo ya llegó a santiago,0,0,0,0,problema vial,0.9681684896349908
,,2024-11-10 18:47:28+00:00,alerta accidente en el kilómetro sector puangue con dirección a santiago pista rápida restringida conduzca con precaución zona de curva ttisantiago radiocarab dppmelipilla mopchile biobio cooperativa,2,0,2,0,problema vial,-1.2757382988929749
,,2024-11-10 18:46:23+00:00,sanantonio ahora reportan accidente de transito sector autopistaruta klm paso sepultura dirección santiago volcamiento de camión en desarrollo chileaccidente rednoticiasvr redprevsai,2,5,1,1,problema vial,-1.4114483296871183
,,2024-11-10 18:45:56+00:00,radiocarab hola porfis reportar este accidente en la ruta dirección santiago km aprox el camión perdió el control y la carga se salió de lugar,0,0,0,0,problema vial,-1.5951824486255646
,,2024-11-10 17:33:53+00:00,a esta hora bomberos tiltil procede con ra alarma de incendio forestal en parque solar fotovoltaico los aromos santiago solar en tiltil por fuego pastizales y matorrales con rápida propagación hectáreas al momento biobio chileaccidente louisvasquez pablmanzanares,8,2,0,0,problema vial,0.0311909317970275
,,2024-11-10 15:51:54+00:00,tres jóvenes perdieron la vida la tarde de ayer sábado en un accidente vial en la región mixteca de oaxaca cuando circulaban en motocicleta por la carretera federal a la altura del municipio de santiago yosondúa fueron identificados de manera preliminar como valentín s g,5,2,0,0,problema vial,-0.8180095106363297
,,2024-11-10 14:26:10+00:00,cómo se puede proteger a los responsables genocidas del yakolev m marena metro valencia prestige accidente santiago guerras inventadas para q aznar negocie suicidiosdesahuciosexpolios para q negocie el hijo de aznar muertesrecortessanidad para q negocie el pp,3,1,1,0,problema vial,-0.1172115504741668
,,2024-11-10 14:25:47+00:00,julenbollain cómo se puede proteger a los responsables genocidas del yakolev m marena metro valencia prestige accidente santiago guerras inventadas para q aznar negocie suicidiosdesahuciosexpolios para q negocie el hijo de aznar muertesrecortessanidad para q negocie el pp,10,4,0,1,problema vial,-0.7334986254572868
,,2024-11-10 14:25:30+00:00,precaución por procedimiento de emergencia en avda francisco bilbao y avda americo vespucio en las condes por fuego en pastizales interior de sitio eriazo de constructora bomberos santiago y ñuñoa en el lugar biobio chileaccidente louisvasquez pablmanzanares,11,9,0,0,problema vial,-1.219444129616022
,,2024-11-10 13:06:42+00:00,ppopular gestión del pp prestige costa gallega llena de chapapote yak militares muertos y mal identificados m atentados madrid por aznar meternos en una guerra accidente metro valencia accidente alvia santiago de compostela muertes residencias de ancianos madrid valencia,0,0,0,1,problema vial,-1.5688091460615396
,,2024-11-10 11:47:46+00:00,hace minutos de produjo este accidente en la esquina de santiago y thames ya se llamó a ambulancia y policía pero aún no llegaron un motociclista sufrió un fuerte golpe en la cabeza,4,1,1,0,problema vial,-1.7041666135191915
,,2024-11-10 05:03:23+00:00,enterate como valentín y ernesto sánchez garcía y josé luis garcía ojeda fueron identificados los tres jóvenes que murieron en un trágico accidente vial sobre la carretera a santiago yosondúa en la mixteca de oaxaca son originarios de la comunidad de los cuajilotes,4,3,0,0,problema vial,-0.1335005164146423
,,2024-11-10 01:30:23+00:00,oaxaca atención se reporta fatal accidente en santiago yosondúa tlaxiaco jóvenes abordo de una motocicleta fallecieron tras chocar con un muro autoridades en el lugar tome precauciones,2,0,0,0,problema vial,-1.6883204337209463
,,2024-11-09 23:52:05+00:00,almomento servicios de emergencia atendiendo accidente vial en av de las torres y octavio sentíes colonia santiago acahualtepec alciztapalapa alternativa vial calzada ermita iztapalapa cdmx cconconfianza ccorazóndelacdmx,7,0,0,0,problema vial,0.5219656229019165
,,2024-11-09 23:28:03+00:00,local noticias fuerte accidente en santiago yosondua tlaxiaco deja jóvenes sin vida tres jóvenes perdieron la vida luego de sufrir un fuerte accidente vial cuando viajaban en una motocicleta modelo pulsar color negra de acuerdo con los reportes los hechos se,1,0,0,0,problema vial,-1.400697087869048
,,2024-11-09 23:14:40+00:00,radiocarab taco en ruta camino a santiago en la salida de viña parece que hubo un accidente,0,0,0,0,problema vial,-0.8616014495491982
,,2024-11-09 23:08:35+00:00,grave accidente en la autopista joaquín balaguer choque múltiple en santiago gran taponamiento accidenteautopistajoaquínbalaguer choquemúltiplesantiago noticiasrd accidentetránsito navarretesantiago tráficorepúblicadominicana emergencias,0,0,0,0,problema vial,-1.814098216593265
,,2024-11-09 22:56:18+00:00,ayuntamerida buenas tardes reportamos un bache que sea a vuelto un riesgo de accidente ya que al esquivarlo los autos pasan a chocar con los carros estacionados c x y santiago centro ceciliapatronl yuchablaclaro gracias,0,0,1,0,problema vial,-1.1709596775472164
,,2024-11-09 22:33:50+00:00,partido de rugby cargado de emociones con los sobrevivientes del accidente de los andes en la copa de la amistad número en uruguay la copa de la amistad es un encuentro muy especial de nuestro club con nuestros amigos de old grangonian club de santiago de chile en,54,9,0,0,problema vial,1.4095215294510126
,,2024-11-09 22:30:26+00:00,cómo se puede proteger a los responsables genocidas del yakolev m marena metro valencia prestige accidente santiago guerras inventadas para q aznar negocie suicidiosdesahuciosexpolios para q negocie el hijo de aznar muertesrecortessanidad para q negocie el pp,4,2,0,0,problema vial,-0.1172115504741668
,,2024-11-09 22:20:31+00:00,gt desastre del prestige en galicia gt yak gt guerra de irak gt m gt accidente del alvia en santiago gt residencias de ancianos en madrid durante el covid gt dana valncia todo ello tiene algo en común el sello del pp mentiras manipulación negligencia y corrupción,16,14,2,2,problema vial,-1.168890092521906
,,2024-11-09 22:10:25+00:00,ceremonia inaugural copa de la amistad número en uruguay la copa de la amistad es un encuentro muy especial de nuestro club con nuestros amigos de old grangonian club de santiago de chile en años después del accidente en la cordillera de los andes se,3,0,0,0,problema vial,1.424211172387004
,,2024-11-09 21:35:33+00:00,donjaime ssssshhh si él le da el coche surge la teoría del accidente y luego fina se casa con el mecánico hermano de santiago el comercial y marta que ahora ha perdido la memoria los invita a vivir en el anexo de mafinca,0,0,1,0,problema vial,-0.6752361208200455
,,2024-11-09 21:29:26+00:00,comunicador julio cuello accidente múltiple en santiago deja al menos heridos y colapsa el tráfico programa censurado tv con julio cuello intrantrd accidente trafico via santiago intrant canalhtv htvredes,0,0,0,0,problema vial,-1.828326387796551
,,2024-11-09 21:16:30+00:00,gabrielrufian cómo se puede proteger a los responsables genocidas del yakolev m marena metro valencia prestige accidente santiago guerras inventadas para q aznar negocie suicidiosdesahuciosexpolios para q negocie el hijo de aznar muertesrecortessanidad para q negocie el pp,56,26,5,0,problema vial,-0.6282526701688766
,,2024-11-09 20:39:01+00:00,accidente vehicular particular automovil av mariscal ramon castilla santiago de surco mres,0,0,0,0,problema vial,-1.3643724638968706
,,2024-11-09 20:06:41+00:00,que hizo trato con agustín gerardo jiménez ramos y fernando ramos rosmery ramos en canca la piedra santiago está fátima rodríguez tatis katy y catí pichardo morrobel y melvin ventura el accidente mío orden de prisión años,0,0,0,0,problema vial,-0.7809061780571938
,,2024-11-09 18:42:06+00:00,accidente en la vía interamericana frente al molino de los palacios en santiago,2,0,0,0,problema vial,-1.5413312437012792
,,2024-11-09 18:42:05+00:00,accidente vehicular particular automovil av las nazarenas cruce con av monte de los olivos el bosque santiago de surco santiago de surco mambres,0,0,0,0,problema vial,-1.3303840178996325
,,2024-11-09 16:59:38+00:00,estermunoz eres una escudera del partido que cuando gobierna cagada al canto unos datos mrajoy unos hilillos de plastilina el atentado del m eta el accidente del alvia en santiago culpa del maquinista la dana valencia culpa de aemet etcétera,0,0,0,0,problema vial,-1.436382057145238
,,2024-11-09 15:47:00+00:00,atención lluvia ligera en monterrey deja al menos accidentes viales aunque la precipitación no fue fuerte resultó suficiente para que conductores derraparan y sufrieran choques,10,1,2,0,lluvia,-0.3701253980398178
,,2024-11-08 13:36:57+00:00,viene lluvia fuerte esta noche para apodaca nl noviembre a partir de pm aprox alerta apodaca en alerta pablogcadena sergioalvizo cicmty coahuilaytexas wp magssp cicsal jeckkaguila,44,5,0,0,lluvia,-1.085704684257507
,,2024-11-07 12:31:23+00:00,tiempo actual en terminales aereas de la república dominicana maría montez barahona nubes dispersas c cibao santiago parcialmente nublado c gregorio luperón puerto plata nublado y lluvia fuerte c,0,0,0,0,lluvia,-1.1128388792276382
,,2024-11-10 03:26:27+00:00,z rafael con mph en tormenta tropical empezó desprendimientos de humedad hacia el sureste de eu monterrey ciudadvictoria sanluispotosi guadalajara toluca cdmx veracruz oaxaca tuxtlagutierrez campeche mérida tabasco yucatán,0,0,0,0,lluvia,-0.9392849579453468
,,2024-11-08 13:14:15+00:00,pronosticodeltiempo para hoy en la zm de monterrey temperatura máxima c mínima c parcialmente nublado posibilidad de lluvia y tormenta eléctrica por la tarde por la noche posibilidad de lluvias clima buenosdías felizviernes,0,0,0,0,lluvia,0.3875064551830292
,,2024-11-08 00:10:04+00:00,vecinos de ampliación guadalupe hidalgo reportan que el alumbrado público no funciona desde hace días en las calles san josé y ladera tras una tormenta llaman a las autoridades a resolver el tema pueblaayto puebla seguridad,4,0,0,0,lluvia,-1.4627021737396717
,,2024-11-10 23:44:15+00:00,nuevamente sarmiento la banda de santiago del estero se encuentra en el ojo de la tormenta en el torneo federal a debido a fallos arbitrales que han sido más que cuestionables y polémicos,2,1,2,0,lluvia,-0.3659925460815429
,,2024-11-10 21:26:35+00:00,hace un año estaba viviendo la odisea de mi vida con mi familia intentando llegar de santiago a buenos aires en medio de una tormenta todo para ver a taylor al día siguiente valió la pena totalmente,0,0,0,0,lluvia,0.6226171180605888
,,2024-11-10 20:55:11+00:00,capturada a pies de altura desde un boeing sobre el vasto océanopacífico esta impresionante fotografía muestra la magnificencia de una tormenta la imagen fue tomada por el piloto santiago borja quien capturó el poder y la belleza de la naturaleza,0,0,0,0,lluvia,1.64236450009048
,,2024-11-09 11:45:01+00:00,precipitaciones y probable tormenta eléctrica revisa el pronóstico de lluvia para el domingo de noviembre,0,0,0,0,lluvia,-0.2688593417406082
,,2024-11-09 00:31:13+00:00,alberto larrain amigo de boric y claudio orrego el dueño de pro cultura que robo a lo largo de chileno solo fue contratado en gob de santiago por claudio orrego sino que le paso millones que desaparecieron no se equivoque vote pancho orrego,3,4,0,0,crimen,-1.110281977802515
,,2024-11-08 10:58:24+00:00,tormentas eléctricas lluvias y vientos de kmh revisa el pronóstico del tiempo para este fin de semana,0,0,0,0,lluvia,0.4376142621040344
,,2024-11-08 10:56:06+00:00,tormentas eléctricas lluvias y vientos de kmh revisa el pronóstico del tiempo para este fin de semana,4,1,0,0,lluvia,0.4376142621040344
,,2024-11-07 18:08:41+00:00,tormenta en el santiago bernabéu hoy el real madrid es un equipo perdido sin rumbo sin dirección sin identidad un equipo que lleva meses sin poder entrar en dinámica dentro de la presente temporada y en las últimas semanas ha sido vapuleado en su propia casa,1,0,3,0,lluvia,-1.815906611736864
,,2024-11-07 13:36:55+00:00,santiago borja fotografió esta tormenta de cumulonimbos mientras sobrevolaba el océano pacífico,45,1,1,0,lluvia,0.0831726044416427
,,2024-11-09 17:17:08+00:00,lunes de noviembre san agustín presentación de sus últimos libros tomás sánchez santiago estuvo en el burgo ejerciendo la docencia en el viejo instituto y aquí escribió diario del excedente la primera parte de para que sirven los charcos,3,1,1,0,no se relaciona,0.2569323852658272
,,2024-11-10 16:36:07+00:00,ahora u a nueva justificación para meter otro apagón el temblor d en santiago vamos por más,1,0,0,0,problema eléctrico,-0.6272471770644188
,,2024-11-09 02:35:11+00:00,coño santiago te equivocaste la capital también llegue a la ciudad corazón y en el sector de cerro hermoso sé puso feo más de tres horas sin energía eléctrica un maldito apagón pocas veces visto los dominicanos nos opusimos a la reforma y el libanés nos castiga severamente,0,0,0,0,problema eléctrico,-1.867198575055227
,,2024-11-08 13:46:35+00:00,se nota la ignorancia los woke dicen que son la izquierda hay un apagón cultural estas fueron las razones de conocida librería para cerrar histórica tienda en santiago,0,0,0,0,problema eléctrico,-1.4795785509049892
,,2024-11-08 13:37:25+00:00,apagón en santiago,0,0,0,0,problema eléctrico,0.8631856888532639
,,2024-11-08 10:51:42+00:00,apagón en el hospital estrella ureña en santiago yo si me alegro,11,5,2,0,problema eléctrico,-0.7888562902808189
,,2024-11-07 20:56:12+00:00,mogenaaa si el ciclón paso por la habana por q santiago está en apagón hace más de horas,0,0,1,0,problema eléctrico,-1.016807498410344
,,2024-11-07 02:24:32+00:00,en medio del apagón general conocí a andréstiene años de edad y vive en santiago de cuba lleva varios días en la terminal de ómnibus provincial de camagüey tratando de regresar a su hogar tras la suspensión del transporte debido al paso del huracán rafael,11,5,0,2,lluvia,0.3295098543167114
,,2024-11-10 14:09:16+00:00,motociclista muere en accidente vial en avenida rangel frías en monterrey,2,0,0,0,problema vial,-1.2339679263532162
,,2024-11-10 04:46:40+00:00,vialidadlibre en nl tras accidente aproximadamente en el km carretera monterreycastaños atienda indicación vial,5,1,1,0,problema vial,-0.8944638520479202
,,2024-11-09 21:28:08+00:00,almomento en nl continúa cierre parcial de circulación por conclusión de maniobras tras accidente cerca del km carretera cd victoriamonterrey tramo linaresmonterrey atienda indicación vial,1,1,0,0,problema vial,-1.3143489956855774
,,2024-11-09 04:02:06+00:00,últimahora niña de años resulta herida tras choque de una ruta urbana con puesto de tacos en la col conquistadores en monterrey eldiegodelapaz accidente vial monterrey,0,0,0,0,problema vial,-1.5262555200606585
,,2024-11-08 23:06:10+00:00,tráfico denso por accidente vial en av fundidora y av constitución monterrey vía ponchocadi cc sspcmonterrey,3,0,0,0,problema vial,-0.9595198184251784
,,2024-11-08 16:23:58+00:00,policiaca como resultado del choque dos personas sufrieron lesiones una de ellas fue trasladada en un vehículo particular a un centro médico cercano,0,0,0,0,problema vial,-0.9515267238020896
,,2024-11-09 21:28:53+00:00,me reportan accidente vial sobre ave humberto lobo frente a soriana hacia el sur carril alta velocidad jeep negra sube a camellón sin lesionados ya tránsito en el lugar spgg,3,0,0,0,problema vial,-1.4662358909845352
,,2024-11-08 17:36:21+00:00,accidente vial en ave lázaro cárdenas mtysur spgg,11,0,3,0,problema vial,-1.527866484597325
,,2024-11-10 14:26:52+00:00,fotoreporte automovilista sufre accidente en la carretera federal tuxtepec oaxaca sucedió durante la madrugada de este domingo en jurisdicción de santa catarina ixtepeji policía vial abanderó la zona del siniestro,0,0,0,0,problema vial,-1.6491182930767536
,,2024-11-07 20:48:05+00:00,se mete al oxxo con todo y camioneta en santacatarinaatendienden el reporte de accidente vial tipo estrellamiento contra un establecimiento de cadena comercial sobre la calle culebra col centro de santa catarina unidades trabajando en el lugar jaguares viral,0,0,0,0,problema vial,-1.4945326149463654
,,2024-11-07 17:33:54+00:00,vialidad accidente vial en el centro de santa catarina afecta tienda de conveniencia el incidente involucró a un vehículo que impactó contra una tienda de conveniencia causando daños materiales hasta el momento no se reportan personas lesionadas,0,0,0,0,problema vial,-1.5346681661903858
,,2024-11-10 22:15:11+00:00,menor muere tras accidente en el municipio de guadalupe una niña de años perdió la vida en un accidente vial registrado la madrugada del domingo en guadalupe nuevo león el accidente ocurrió cuando una familia viajaba en una camioneta sobre la avenida israel cavazos y en,1,0,0,0,problema vial,-1.2990437988191843
,,2024-11-10 20:36:30+00:00,seguridad un joven hombre de años se encuentra delicado recibiendo atención médica en un hospital privado la ciudad de durango luego e participar en un accidente vial de tipo choque en calles del municipio de guadalupe victoria vivalanoticia,0,0,0,0,problema vial,-0.1016483306884765
,,2024-11-10 17:53:52+00:00,atención fatal choque contra muro deja a una menor sin vida en guadalupe nuevo león una menor murió este viernes en guadalupe tras un accidente vial cuando el vehículo en el que viajaba chocó contra un muro de contención,2,0,1,0,problema vial,-1.858194431755692
,,2024-11-10 16:00:25+00:00,un trágico accidente en guadalupe cobró la vida de una niña de ocho años cuando el conductor de un vehículo presuntamente alcoholizado impactó la camioneta,9,0,2,2,problema vial,-0.1997304111719131
,,2024-11-10 15:12:03+00:00,conductor presuntamente ebrio arrebata la vida de niña de años tras brutal choque en guadalupe,38,5,5,1,problema vial,-0.4243649989366531
,,2024-11-09 23:26:13+00:00,vialidadlibre en durango tras accidente cerca del km carretera guadalupe aguileraguanaceví tramo tepehuanesguanaceví atienda indicación vial,4,1,0,0,problema vial,-1.051660604774952
,,2024-11-10 15:51:54+00:00,tres jóvenes perdieron la vida la tarde de ayer sábado en un accidente vial en la región mixteca de oaxaca cuando circulaban en motocicleta por la carretera federal a la altura del municipio de santiago yosondúa fueron identificados de manera preliminar como valentín s g,5,2,0,0,problema vial,-0.8180095106363297
,,2024-11-10 05:03:23+00:00,enterate como valentín y ernesto sánchez garcía y josé luis garcía ojeda fueron identificados los tres jóvenes que murieron en un trágico accidente vial sobre la carretera a santiago yosondúa en la mixteca de oaxaca son originarios de la comunidad de los cuajilotes,4,3,0,0,problema vial,-0.1335005164146423
,,2024-11-09 23:52:05+00:00,almomento servicios de emergencia atendiendo accidente vial en av de las torres y octavio sentíes colonia santiago acahualtepec alciztapalapa alternativa vial calzada ermita iztapalapa cdmx cconconfianza ccorazóndelacdmx,7,0,0,0,problema vial,0.5219656229019165
,,2024-11-09 23:28:03+00:00,local noticias fuerte accidente en santiago yosondua tlaxiaco deja jóvenes sin vida tres jóvenes perdieron la vida luego de sufrir un fuerte accidente vial cuando viajaban en una motocicleta modelo pulsar color negra de acuerdo con los reportes los hechos se,1,0,0,0,problema vial,-1.400697087869048
,,2024-11-08 04:54:32+00:00,endesarrollo accidente vial en el lugar conocido como san jorge y las placitas del cantón la morita en san miguel acá vehículos y una motocicleta se vieron involucrados el motociclista identificado como william santiago iglesias murió por fuertes golpes ennews,0,0,0,0,problema vial,-1.5625945962965488
,,2024-11-08 03:02:00+00:00,el accidente del día de hoy en la autopista duarte tramo santiagonavarrete es producto de una clara inobservancia a las directrices internacionales de seguridad vial abro hilo,12,7,1,1,problema vial,-1.2529417499899864
,,2024-11-07 20:04:43+00:00,la autopista duarte en el tramo santiagonavarrete presenta en estos momentos un fuerte congestionamiento vial a causa de un accidente donde se involucra más de una decena de vehículos el retraso para en el flujo en el tramo vial sobrepasa los minutos,0,0,0,0,problema vial,-1.229324129410088
,,2024-11-07 15:00:00+00:00,reportan un accidente vial en el kilómetro de la carretera a la altura del paraje curva del diablo santiago matatlán oaxaca,0,0,0,0,problema vial,-1.449972588568926
,,2024-11-07 14:44:23+00:00,entérate reportan un accidente vial en el kilómetro de la carretera a la altura del paraje curva del diablo santiago matatlán oaxaca tome precauciones,0,0,0,0,problema vial,-1.5098714847117662
conagua_mx,Conagua,2023-11-13 22:31:24+00:00,comunicado avanza conagua en la construcción del acueducto yaqui y del distrito de riego más información en,12,8,0,0,no se relaciona,0.8015203773975372
conagua_mx,Conagua,2023-11-13 22:22:10+00:00,rt germanmsantoyo la conaguamx avanza en dos proyectos que permitirán abastecer de agua superficial a la población de más de comuni,0,14,0,0,no se relaciona,0.8809432983398438
conagua_mx,Conagua,2023-11-13 19:37:33+00:00,comunicado continúan acciones emergentes de conagua en guerrero sanluispotosí sinaloa y sonora más información en,19,6,0,0,no se relaciona,0.3654392659664154
conagua_mx,Conagua,2023-11-13 14:01:29+00:00,se pronostican lluvias intensas para regiones de chiapas tabasco y veracruz durante este lunes más información en,20,11,0,0,lluvia,-0.1311058849096298
conagua_mx,Conagua,2023-11-13 13:44:20+00:00,excelente inicio de semana consulta en el video del smnmx las condiciones meteorológicas que prevalecerán este lunes en el territorio nacional y toma tus precauciones,24,14,0,1,no se relaciona,1.5509662453550843
conagua_mx,Conagua,2023-11-13 01:35:37+00:00,durante las próximas horas se prevén lluvias torrenciales en chiapas tabasco y veracruz más información en,25,6,0,0,lluvia,-0.4434983134269714
conagua_mx,Conagua,2023-11-12 16:25:46+00:00,buenos días conoce las condiciones del tiempo que prevalecerán las próximas horas en el territorio nacional y toma tus precauciones,11,3,0,0,no se relaciona,1.1887490153312683
conagua_mx,Conagua,2023-11-12 01:36:28+00:00,para esta noche y madrugada se prevén lluvias intensas en chiapas tabasco tamaulipas y veracruz más información en,28,6,0,0,lluvia,0.3661221787333488
eldelaconsty,la Consty de San Nico,2023-11-13 21:25:34+00:00,abro de cosas que nunca verás en tu vida una ambulancia nueva del imss,10,0,6,0,no se relaciona,1.426869913935661
eldelaconsty,la Consty de San Nico,2023-11-13 21:04:47+00:00,el clima está como para estar acostados y tener encima un cobertor pero de tripas la consty del amor,5,0,1,1,no se relaciona,0.2174908518791198
eldelaconsty,la Consty de San Nico,2023-11-13 20:13:19+00:00,lpgirl,1,0,0,0,no se relaciona,0.6296208798885345
eldelaconsty,la Consty de San Nico,2023-11-13 20:12:52+00:00,brandon no sabía o no los había visto y anunciados pero mañana me dirijo a ver qué tal,1,0,1,0,no se relaciona,-0.7119702398777008
eldelaconsty,la Consty de San Nico,2023-11-13 19:28:05+00:00,brandon los vende el puesto de o sabor,1,0,1,0,no se relaciona,-0.270216628909111
eldelaconsty,la Consty de San Nico,2023-11-13 18:30:03+00:00,más prendido que el sol más oscuro que la negra noche más profundo que el mar más absurdo que la realidad más ardiente que el fuego infernal más imenso que la eternidad así es el vacío que se siente cuando tú no estás,3,0,0,0,incendio,-0.7811340093612671
eldelaconsty,la Consty de San Nico,2023-11-13 18:15:27+00:00,jesusmontrixs si,1,0,0,0,no se relaciona,0.2466523200273513
eldelaconsty,la Consty de San Nico,2023-11-13 18:15:16+00:00,rafaelvaquera afirmativo,1,0,0,0,no se relaciona,0.0479113906621933
eldelaconsty,la Consty de San Nico,2023-11-13 18:15:00+00:00,sergiogcia nel,1,0,0,0,no se relaciona,0.0894257277250289
eldelaconsty,la Consty de San Nico,2023-11-13 18:14:47+00:00,phoenixn,0,0,0,0,no se relaciona,0.6520637646317482
metrorreynlofi1,Metrorrey Oficial N.L.,2023-11-13 10:45:00+00:00,desde la estación sendero buenos días estimados usuarios iniciamos servicio en metro y transmetro,91,7,10,3,problema vial,0.6916107386350632
metrorreynlofi1,Metrorrey Oficial N.L.,2023-11-13 06:00:01+00:00,finalizamos el servicio gracias por viajar en metrorrey buenas noches,32,0,0,0,problema vial,0.5146429389715195
conagua_mx,Conagua,2023-10-15 14:51:56+00:00,buen día antes de salir de casa no olvides consultar las condiciones del tiempo que predominarán hoy en méxico mira el video del smnmx,13,1,0,0,no se relaciona,1.1036627516150477
conagua_mx,Conagua,2023-10-15 14:42:55+00:00,se prevén lluvias torrenciales para campeche chiapas oaxaca tabasco y veracruz más información en,18,1,0,0,lluvia,-0.0481655448675155
conagua_mx,Conagua,2023-10-15 01:37:19+00:00,se pronostican lluvias torrenciales para regiones de chiapas oaxaca puebla tabasco y veracruz más información en,34,10,1,0,lluvia,-0.2462084740400314
conagua_mx,Conagua,2023-10-14 15:05:14+00:00,buen sábado conoce cuáles serán las condiciones del tiempo que prevalecerán hoy en méxico y toma tus precauciones,13,4,0,0,no se relaciona,1.280363006517291
conagua_mx,Conagua,2023-10-14 14:53:22+00:00,se pronostican lluvias torrenciales para chiapas oaxaca puebla tabasco y veracruz más información en,11,4,0,0,lluvia,-0.3568987399339676
conagua_mx,Conagua,2023-10-14 02:02:39+00:00,se pronostican lluvias intensas para regiones de chiapas oaxaca tabasco y veracruz más información en,18,3,1,0,lluvia,-0.1330443173646927
conagua_mx,Conagua,2023-10-13 18:33:33+00:00,tomanota conociendolainfraestructurahidráulica entre las obras de drenaje más grandes del valledeméxico y reconocidas a nivel internacional está el teo infraestructura construida para incrementar la capacidad de desalojo de aguas residuales conoce un poco más sobre él,15,6,0,0,no se relaciona,0.8099661022424698
conagua_mx,Conagua,2023-10-13 14:00:47+00:00,el smnmx te presenta el pronósticodetiempo que prevalecerá durante las próximas horas mira el video,16,8,0,0,no se relaciona,-0.1794776916503906
conagua_mx,Conagua,2023-10-13 13:51:45+00:00,hoy se pronostican lluvias puntuales intensas en chiapas tabasco y al sur de veracruz más información en,22,4,0,0,lluvia,-0.2415372282266616
conagua_mx,Conagua,2023-10-13 01:56:42+00:00,el smnmx te informa el pronósticodeltiempo que prevalecerá esta noche en el territorio nacional mantente informad,11,6,0,0,no se relaciona,-0.1574958711862564
conagua_mx,Conagua,2023-10-13 01:41:33+00:00,durante las próximas horas se esperan lluvias muy fuertes con descargaseléctricas en chiapas y oaxaca más información en,12,6,0,0,lluvia,-0.4871547594666481
conagua_mx,Conagua,2023-10-12 13:50:16+00:00,buen jueves consulta en el video del smnmx las condiciones del tiempo que predominarán hoy en la república mexicana y toma tus precauciones,19,8,0,0,no se relaciona,1.148200106807053
conagua_mx,Conagua,2023-10-12 13:42:48+00:00,se pronostican lluvias muy fuertes para este jueves en chiapas y oaxaca más información en,10,3,0,0,lluvia,0.0581400692462921
conagua_mx,Conagua,2023-10-12 01:48:45+00:00,se prevén lluvias intensas en chiapas durante las próximas horas más información en,13,3,1,0,lluvia,-0.1411972343921661
conagua_mx,Conagua,2023-10-12 01:41:05+00:00,buenas noches conoce el pronósticodeltiempo que predominará las próximas horas en méxico mira el video,20,0,0,0,no se relaciona,0.1579400300979614
conagua_mx,Conagua,2023-10-11 21:52:29+00:00,asimismo debido a los taponamientos con arena producto de los escurrimientos extraordinarios brigadistas piae del crae guadalajara operan equipo especializado para realizar labores de limpieza y desazolve en la red de drenaje municipal aledaña al río marabasco,9,2,0,0,no se relaciona,0.7259799093008041
conagua_mx,Conagua,2023-10-11 21:52:27+00:00,brigadas piae de conaguajalisco en coordinación con autoridades municipales de cihuatlán jalisco realizan recorridos de evaluación de la infraestructura hidráulica tras el paso del huracán lidia,26,10,1,0,lluvia,0.9015565700829028
conagua_mx,Conagua,2023-10-11 16:07:03+00:00,rt conaguam lo anterior debido a que se registraron ingresos de ms derivados de los efectos del ciclón lidia aunque no se pre,0,2,0,0,no se relaciona,-0.4773488342761993
conagua_mx,Conagua,2023-10-11 16:07:00+00:00,rt conaguam conforme a la política de operación de la presa la villita en michoacán y en coordinación con la cfe a las horas se i,0,6,0,0,problema eléctrico,1.3654378671199083
conagua_mx,Conagua,2023-10-11 14:03:53+00:00,rt germanmsantoyo los remanentes del ciclóntropical lidia se localizan sobre el occidente de hay presencia de un canaldebajapresi,0,12,0,0,no se relaciona,-1.0267708227038383
conagua_mx,Conagua,2023-10-11 13:50:02+00:00,buenos días consulta en el video del smnmx las condiciones del tiempo que predominarán hoy en la república mexicana y toma tus precauciones,17,5,0,0,no se relaciona,1.0521524995565414
conagua_mx,Conagua,2023-10-11 13:40:40+00:00,este día los remanentes de lidia propiciarán lluvias muy fuertes en colima jalisco sinaloa michoacán nayarit y zacatecas más información en,12,8,0,0,lluvia,-0.0986240953207016
conagua_mx,Conagua,2023-10-11 10:10:52+00:00,avisometeorológico esta madrugada lidia se debilitó en tierra a bajapresión remanente al sursureste de zacatecas más información en,19,3,1,0,no se relaciona,-1.428671502508223
